# DSS .data file
#   File      name: ( F:\Altair\trambulina\rpt\opt_1\opt_1_runsummary.data )
#   Date generated: ( 2020-12-17 21:22:16  )
#   On      system: ( Windows [Version 10.0.18362] (64 bit) )
# 
#   Generator  ver: ( HyperStudy2020.1.0.26 - py-c-011 1948507 )
#   Schema     ver: ( 2020.1.0.26 )
#
# HstMeta hstCategoryIds    = "5203","5401","5501","0202","0202","0202","0202","0202","2202","2202","2202","2202","2202","2402","2402","2402","2502","2502","2502"
# HstMeta hstLabels         = "RowLabel","StepMajor","StepMinor","tf [mm]","tc [mm]","L [m]","Skin Material","Core Material","Delta Displacement","Delta Tau_c","Delta Sigma_f","Cost","Mass","Skin Stress","Displacement","Core Stress","Cost","Max Displacement","Mass"
# HstMeta hstVarnames       = "RowLabel","StepMajor","StepMinor","tf","tc","L","skin_mat","core_mat","r_1","r_2","r_3","r_4","r_5","goal_2","goal_3","goal_4","goal_6","goal_7","goal_8"
#
v11.0	1000	5203	5401	5501	0202	0202	0202	0202	0202	2202	2202	2202	2202	2202	2402	2402	2402	2502	2502	2502
RowLabel	StepMajor	StepMinor	tf	tc	L	skin_mat	core_mat	r_1	r_2	r_3	r_4	r_5	goal_2	goal_3	goal_4	goal_6	goal_7	goal_8
Row_0760	378	001	 9.6332634	 18.886137	 1.0013586	 3.0000000	 3.0000000	 289.69680	 0.4966600	 189.27695	 1195.3900	 16.360720	 189.27695	 289.69680	 0.4966600	 1195.3900	 289.69680	 16.360720
Row_0761	378	002	 1.1599447	 10.027621	 1.1160422	 3.0000000	 3.0000000	 22.413730	 0.3341900	-53.017630	 177.73000	 3.0609300	-53.017630	 22.413730	 0.3341900	 177.73000	 22.413730	 3.0609300
Row_0762	379	001	 1.0618533	 15.251611	 1.1962389	 3.0000000	 1.0000000	 119.16436	 0.0580200	-3.1659800	 161.55000	 2.8175700	-3.1659800	 119.16436	 0.0580200	 161.55000	 119.16436	 2.8175700
Row_0763	379	002	 9.8708723	 436.38310	 2.2251137	 3.0000000	 0.0000000	 293.39043	 0.1133000	 198.51387	 2810.4300	 62.075670	 198.51387	 293.39043	 0.1133000	 2810.4300	 293.39043	 62.075670
Row_0764	380	001	 3.4085991	 199.09511	 1.0110073	 1.0000000	 1.0000000	 293.61233	 0.2249100	 35.690880	 107.16000	 19.368900	 35.690880	 293.61233	 0.2249100	 107.16000	 293.61233	 19.368900
Row_0765	380	002	 6.0391158	 156.26933	 1.0705157	 1.0000000	 1.0000000	 293.49180	 0.2215700	 36.786920	 95.860000	 25.819970	 36.786920	 293.49180	 0.2215700	 95.860000	 293.49180	 25.819970
Row_0766	381	001	 5.4407503	 333.61597	 1.0230310	 1.0000000	 1.0000000	 293.92168	 0.2309700	 38.368450	 181.17000	 32.093290	 38.368450	 293.92168	 0.2309700	 181.17000	 293.92168	 32.093290
Row_0767	381	002	 1.2020663	 15.023715	 1.1196304	 3.0000000	 2.0000000	 165.93907	 0.1368100	 31.118870	 175.72000	 3.1121800	 31.118870	 165.93907	 0.1368100	 175.72000	 165.93907	 3.1121800
Row_0768	382	001	 6.4019123	 402.67110	 3.9243135	 0.0000000	 3.0000000	 293.28935	 0.5926000	 55.591460	 3238.8000	 353.98064	 55.591460	 293.28935	 0.5926000	 3238.8000	 293.28935	 353.98064
Row_0769	382	002	 9.1105523	 39.679104	 3.8715136	 3.0000000	 0.0000000	 210.59851	 0.0596200	 174.37582	 4260.2400	 57.515920	 174.37582	 210.59851	 0.0596200	 4260.2400	 210.59851	 57.515920
Row_0770	383	001	 0.2126774	 295.99686	 1.0166622	 1.0000000	 0.0000000	 292.16304	 0.1046400	-7.4779500	 54.580000	 9.6116500	-7.4779500	 292.16304	 0.1046400	 54.580000	 292.16304	 9.6116500
Row_0771	383	002	 9.5272517	 20.136728	 2.6333645	 1.0000000	 1.0000000	 228.50209	 0.1407300	 12.587090	 73.930000	 70.390800	 12.587090	 228.50209	 0.1407300	 73.930000	 228.50209	 70.390800
Row_0772	384	001	 0.4321987	 40.070966	 1.0069601	 3.0000000	 2.0000000	 252.31148	 0.2414200	 30.768820	 86.320000	 3.2755500	 30.768820	 252.31148	 0.2414200	 86.320000	 252.31148	 3.2755500
Row_0773	384	002	 6.2711074	 14.633125	 1.0152647	 1.0000000	 2.0000000	 281.37172	 0.1790600	 17.215450	 24.590000	 18.156050	 17.215450	 281.37172	 0.1790600	 24.590000	 281.37172	 18.156050
Row_0774	385	001	 3.4200642	 13.818512	 1.0734837	 2.0000000	 1.0000000	 170.97277	 0.0680200	 26.432560	 30.910000	 6.6158800	 26.432560	 170.97277	 0.0680200	 30.910000	 170.97277	 6.6158800
Row_0775	385	002	 2.7903923	 233.32710	 1.9947136	 3.0000000	 0.0000000	 291.65367	 0.1071400	 191.09306	 751.70000	 22.311630	 191.09306	 291.65367	 0.1071400	 751.70000	 291.65367	 22.311630
Row_0776	386	001	 1.1558592	 60.996610	 1.1706030	 0.0000000	 0.0000000	 288.29052	 0.0723400	 12.061240	 17.070000	 12.695870	 12.061240	 288.29052	 0.0723400	 17.070000	 288.29052	 12.695870
Row_0777	386	002	 0.6613286	 24.520512	 1.0632353	 3.0000000	 2.0000000	 211.31896	 0.1994000	 12.168880	 106.41000	 2.7493600	 12.168880	 211.31896	 0.1994000	 106.41000	 211.31896	 2.7493600
Row_0778	387	001	 3.5082770	 10.741414	 1.0490176	 2.0000000	 2.0000000	 131.81018	 0.1120500	 18.265770	 33.080000	 6.6208300	 18.265770	 131.81018	 0.1120500	 33.080000	 131.81018	 6.6208300
Row_0779	387	002	 3.7257845	 10.407844	 1.0702552	 2.0000000	 3.0000000	 130.47791	 0.3897600	 20.205590	 47.800000	 7.4939900	 20.205590	 130.47791	 0.3897600	 47.800000	 130.47791	 7.4939900
Row_0780	388	001	 6.2789939	 418.57062	 2.3554817	 0.0000000	 3.0000000	 293.87491	 0.5928600	 57.402260	 2018.0100	 213.95575	 57.402260	 293.87491	 0.5928600	 2018.0100	 293.87491	 213.95575
Row_0781	388	002	 8.7341939	 250.01062	 1.8514817	 1.0000000	 2.0000000	 293.46259	 0.3083500	 37.589720	 421.71000	 73.750010	 37.589720	 293.46259	 0.3083500	 421.71000	 293.46259	 73.750010
Row_0782	389	001	 2.2227763	 65.593666	 1.3954800	 0.0000000	 0.0000000	 288.99463	 0.0764500	 32.764580	 26.150000	 26.940430	 32.764580	 288.99463	 0.0764500	 26.150000	 288.99463	 26.940430
Row_0783	389	002	 1.5222630	 28.114413	 1.0521204	 2.0000000	 2.0000000	 206.66963	 0.2153000	 11.389760	 35.250000	 4.4852400	 11.389760	 206.66963	 0.2153000	 35.250000	 206.66963	 4.4852400
Row_0784	390	001	 9.5617587	 10.074056	 1.1923770	 1.0000000	 2.0000000	 279.36506	 0.1701000	 21.316010	 31.700000	 31.564170	 21.316010	 279.36506	 0.1701000	 31.700000	 279.36506	 31.564170
Row_0785	390	002	 2.4785439	 19.138554	 1.4600847	 2.0000000	 1.0000000	 26.021520	 0.1016900	-0.1725000	 37.130000	 7.1873800	-0.1725000	 26.021520	 0.1016900	 37.130000	 26.021520	 7.1873800
Row_0786	391	001	 3.4386303	 10.148470	 1.2817368	 2.0000000	 1.0000000	-36.553710	 0.0223400	-0.7104300	 34.710000	 7.7022700	-0.7104300	-36.553710	 0.0223400	 34.710000	-36.553710	 7.7022700
Row_0787	391	002	 2.3348339	 259.41862	 3.9586816	 3.0000000	 0.0000000	 281.32924	 0.1082700	 180.94343	 1293.9900	 44.672930	 180.94343	 281.32924	 0.1082700	 1293.9900	 281.32924	 44.672930
Row_0788	392	001	 0.6988111	 124.05384	 1.2216490	 2.0000000	 0.0000000	 276.45728	 0.0906900	 38.773180	 32.740000	 5.9124300	 38.773180	 276.45728	 0.0906900	 32.740000	 276.45728	 5.9124300
Row_0789	392	002	 0.6293665	 158.66311	 1.1502791	 2.0000000	 0.0000000	 283.89145	 0.0951500	 46.244530	 37.480000	 6.6335300	 46.244530	 283.89145	 0.0951500	 37.480000	 283.89145	 6.6335300
Row_0790	393	001	 9.7407693	 24.873038	 1.9421642	 1.0000000	 0.0000000	 271.21973	 0.0349400	 23.053340	 44.450000	 52.528180	 23.053340	 271.21973	 0.0349400	 44.450000	 271.21973	 52.528180
Row_0791	393	002	 2.1631769	 18.223067	 1.1213746	 2.0000000	 1.0000000	 136.57724	 0.0931100	 5.1897900	 25.740000	 4.9029000	 5.1897900	 136.57724	 0.0931100	 25.740000	 136.57724	 4.9029000
Row_0792	394	001	 9.8746739	 355.06662	 3.8818818	 1.0000000	 2.0000000	 292.30542	 0.3116900	 36.830880	 1237.1300	 193.08836	 36.830880	 292.30542	 0.3116900	 1237.1300	 292.30542	 193.08836
Row_0793	394	002	 3.1585139	 117.51462	 3.9250817	 2.0000000	 2.0000000	 163.28415	 0.2928600	 49.703140	 469.10000	 49.817380	 49.703140	 163.28415	 0.2928600	 469.10000	 163.28415	 49.817380
Row_0794	395	001	 1.4732895	 27.878171	 1.5483629	 3.0000000	 3.0000000	 210.28938	 0.4972600	 94.659370	 360.07000	 7.7383200	 94.659370	 210.28938	 0.4972600	 360.07000	 210.28938	 7.7383200
Row_0795	395	002	 1.4819329	 60.512199	 1.1967402	 1.0000000	 0.0000000	 283.24787	 0.0718000	 1.6766500	 16.390000	 6.9609300	 1.6766500	 283.24787	 0.0718000	 16.390000	 283.24787	 6.9609300
Row_0796	396	001	 2.8066283	 15.528135	 1.3243988	 2.0000000	 2.0000000	 48.911810	 0.1571900	 4.2817700	 41.170000	 7.2841200	 4.2817700	 48.911810	 0.1571900	 41.170000	 48.911810	 7.2841200
Row_0797	396	002	 2.0522749	 18.559900	 1.1032801	 2.0000000	 1.0000000	 139.42670	 0.0945100	 3.2692500	 24.730000	 4.6466000	 3.2692500	 139.42670	 0.0945100	 24.730000	 139.42670	 4.6466000
Row_0798	397	001	 0.5811916	 40.690806	 1.0004782	 2.0000000	 1.0000000	 193.14800	 0.1570300	-42.709080	 24.080000	 2.9658700	-42.709080	 193.14800	 0.1570300	 24.080000	 193.14800	 2.9658700
Row_0799	397	002	 2.3031539	 283.72262	 3.1522816	 0.0000000	 0.0000000	 291.14705	 0.1095500	 45.922050	 183.64000	 83.460550	 45.922050	 291.14705	 0.1095500	 183.64000	 291.14705	 83.460550
Row_0800	398	001	 0.9483713	 43.357350	 1.9058772	 3.0000000	 3.0000000	 188.35442	 0.5294600	 66.555750	 382.17000	 10.974610	 66.555750	 188.35442	 0.5294600	 382.17000	 188.35442	 10.974610
Row_0801	398	002	 3.1847314	 29.649269	 1.3183774	 1.0000000	 0.0000000	 270.65025	 0.0301000	 2.9075000	 14.970000	 12.509120	 2.9075000	 270.65025	 0.0301000	 14.970000	 270.65025	 12.509120
Row_0802	399	001	 0.6570362	 67.433580	 1.1645242	 2.0000000	 0.0000000	 241.09572	 0.0707500	 3.4209800	 19.030000	 3.5800500	 3.4209800	 241.09572	 0.0707500	 19.030000	 241.09572	 3.5800500
Row_0803	399	002	 1.0837611	 13.925918	 1.0774213	 3.0000000	 2.0000000	 146.50432	 0.1219100	 5.1401300	 152.80000	 2.7267600	 5.1401300	 146.50432	 0.1219100	 152.80000	 146.50432	 2.7267600
Row_0804	400	001	 8.5789619	 222.10022	 2.7001217	 2.0000000	 1.0000000	 289.09817	 0.2264900	 75.985960	 448.10000	 67.047620	 75.985960	 289.09817	 0.2264900	 448.10000	 289.09817	 67.047620
Row_0805	400	002	 2.7973619	 492.58022	 2.5321216	 0.0000000	 2.0000000	 293.65508	 0.3137400	 54.624220	 1076.0400	 136.32205	 54.624220	 293.65508	 0.3137400	 1076.0400	 293.65508	 136.32205
Row_0806	401	001	 0.9741067	 89.419758	 1.1981483	 1.0000000	 0.0000000	 286.39127	 0.0862900	-0.0318900	 21.490000	 6.3654000	-0.0318900	 286.39127	 0.0862900	 21.490000	 286.39127	 6.3654000
Row_0807	401	002	 0.5700069	 28.077511	 1.0041540	 3.0000000	 1.0000000	 230.89518	 0.1339400	 19.086480	 82.780000	 2.2682600	 19.086480	 230.89518	 0.1339400	 82.780000	 230.89518	 2.2682600
Row_0808	402	001	 1.2697771	 458.91641	 1.3489776	 1.0000000	 0.0000000	 293.55279	 0.1127000	 33.208190	 114.67000	 23.196920	 33.208190	 293.55279	 0.1127000	 114.67000	 293.55279	 23.196920
Row_0809	402	002	 1.4805991	 21.025151	 2.3913108	 3.0000000	 2.0000000	-222.91352	 0.1877300	-11.128360	 467.35000	 8.5789100	-11.128360	-222.91352	 0.1877300	 467.35000	-222.91352	 8.5789100
Row_0810	403	001	 1.6656464	 27.720113	 1.3402676	 2.0000000	 0.0000000	 124.29634	 0.0177200	-0.5589000	 20.970000	 4.6864500	-0.5589000	 124.29634	 0.0177200	 20.970000	 124.29634	 4.6864500
Row_0811	403	002	 9.1492019	 274.62822	 2.2153218	 2.0000000	 3.0000000	 292.45607	 0.5881600	 77.489750	 1346.5000	 93.268390	 77.489750	 292.45607	 0.5881600	 1346.5000	 292.45607	 93.268390
Row_0812	404	001	 9.4599687	 19.769396	 2.5197847	 1.0000000	 0.0000000	 230.93826	 0.0192900	 13.190090	 54.020000	 65.854450	 13.190090	 230.93826	 0.0192900	 54.020000	 230.93826	 65.854450
Row_0813	404	002	 1.2083805	 28.710889	 1.7832375	 3.0000000	 0.0000000	 139.66636	 0.0207900	 54.890050	 267.80000	 4.7682000	 54.890050	 139.66636	 0.0207900	 267.80000	 139.66636	 4.7682000
Row_0814	405	001	 1.1937360	 159.57463	 2.1057922	 2.0000000	 0.0000000	 262.78153	 0.0983600	 47.719030	 76.570000	 14.102950	 47.719030	 262.78153	 0.0983600	 76.570000	 262.78153	 14.102950
Row_0815	405	002	 0.9649232	 26.493407	 1.6764004	 3.0000000	 1.0000000	 108.19343	 0.1309300	 13.853810	 216.32000	 4.6470700	 13.853810	 108.19343	 0.1309300	 216.32000	 108.19343	 4.6470700
Row_0816	406	001	 1.0866419	 334.99622	 3.9865216	 0.0000000	 3.0000000	 288.79715	 0.5899700	 27.885300	 2684.4500	 167.33583	 27.885300	 288.79715	 0.5899700	 2684.4500	 288.79715	 167.33583
Row_0817	406	002	 9.8144819	 254.24422	 1.1497217	 0.0000000	 1.0000000	 293.85369	 0.2287900	 58.694830	 181.36000	 102.62993	 58.694830	 293.85369	 0.2287900	 181.36000	 293.85369	 102.62993
Row_0818	407	001	 2.3645221	 18.312600	 1.3234177	 2.0000000	 1.0000000	 64.962050	 0.0954000	 0.3645200	 32.140000	 6.2185700	 0.3645200	 64.962050	 0.0954000	 32.140000	 64.962050	 6.2185700
Row_0819	407	002	 1.0122450	 17.788855	 1.1806068	 3.0000000	 2.0000000	 161.62058	 0.1612000	 17.493920	 161.16000	 3.1577200	 17.493920	 161.62058	 0.1612000	 161.16000	 161.62058	 3.1577200
Row_0820	408	001	 1.2144980	 39.480542	 1.3712451	 2.0000000	 0.0000000	 164.11207	 0.0445700	-1.6243200	 20.400000	 4.2887400	-1.6243200	 164.11207	 0.0445700	 20.400000	 164.11207	 4.2887400
Row_0821	408	002	 1.3031761	 17.831039	 1.5295077	 3.0000000	 1.0000000	 78.304420	 0.0849100	 19.540780	 252.82000	 4.3534800	 19.540780	 78.304420	 0.0849100	 252.82000	 78.304420	 4.3534800
Row_0822	409	001	 3.1494559	 10.007773	 1.1318120	 2.0000000	 1.0000000	 28.352620	 0.0151100	-0.3553700	 28.480000	 6.2696900	-0.3553700	 28.352620	 0.0151100	 28.480000	 28.352620	 6.2696900
Row_0823	409	002	 0.3263219	 428.29222	 2.6329216	 0.0000000	 0.0000000	 290.46578	 0.1119300	 4.6184700	 205.66000	 40.531340	 4.6184700	 290.46578	 0.1119300	 205.66000	 290.46578	 40.531340
Row_0824	410	001	 1.7433986	 12.722187	 1.4059126	 3.0000000	 1.0000000	 74.151640	 0.0357400	 35.991540	 303.07000	 4.5709100	 35.991540	 74.151640	 0.0357400	 303.07000	 74.151640	 4.5709100
Row_0825	410	002	 3.3469321	 17.421540	 1.2535938	 2.0000000	 1.0000000	 156.45619	 0.0968700	 26.942560	 37.770000	 7.8050600	 26.942560	 156.45619	 0.0968700	 37.770000	 156.45619	 7.8050600
Row_0826	411	001	 1.0384019	 26.755453	 1.7707769	 3.0000000	 1.0000000	 95.503630	 0.1323700	 19.493370	 244.34000	 5.1270700	 19.493370	 95.503630	 0.1323700	 244.34000	 95.503630	 5.1270700
Row_0827	411	002	 3.3123386	 63.360681	 1.0669408	 0.0000000	 1.0000000	 292.23293	 0.1956900	 45.786640	 44.830000	 30.945830	 45.786640	 292.23293	 0.1956900	 44.830000	 292.23293	 30.945830
Row_0828	412	001	 1.6917299	 213.78982	 3.1887616	 1.0000000	 1.0000000	 281.49723	 0.2251900	 14.265090	 351.06000	 48.651430	 14.265090	 281.49723	 0.2251900	 351.06000	 281.49723	 48.651430
Row_0829	412	002	 0.4245299	 205.94982	 3.9327616	 0.0000000	 2.0000000	 260.82293	 0.3036400	-72.061210	 689.62000	 65.669510	-72.061210	 260.82293	 0.3036400	 689.62000	 260.82293	 65.669510
Row_0830	413	001	 2.8683022	 17.928783	 1.4828639	 2.0000000	 1.0000000	 31.694690	 0.0967300	 6.8667000	 40.510000	 8.1345500	 6.8667000	 31.694690	 0.0967300	 40.510000	 31.694690	 8.1345500
Row_0831	413	002	 1.1552478	 22.236150	 1.7567922	 3.0000000	 2.0000000	 49.391760	 0.1921700	 8.7376100	 276.55000	 5.5834700	 8.7376100	 49.391760	 0.1921700	 276.55000	 49.391760	 5.5834700
Row_0832	414	001	 1.6757976	 59.871796	 1.0600135	 0.0000000	 0.0000000	 290.16401	 0.0719800	 29.764400	 16.970000	 15.759590	 29.764400	 290.16401	 0.0719800	 16.970000	 290.16401	 15.759590
Row_0833	414	002	 1.2883621	 19.221845	 1.7736629	 3.0000000	 2.0000000	 0.6659800	 0.1747700	 2.5282600	 303.02000	 5.6437200	 2.5282600	 0.6659800	 0.1747700	 303.02000	 0.6659800	 5.6437200
Row_0834	415	001	 2.5803661	 12.076933	 1.0456015	 2.0000000	 1.0000000	 87.427300	 0.0374400	-1.3338900	 23.580000	 4.9482400	-1.3338900	 87.427300	 0.0374400	 23.580000	 87.427300	 4.9482400
Row_0835	415	002	 7.4891699	 176.15782	 3.7599617	 0.0000000	 2.0000000	 290.95672	 0.3038700	 51.957190	 647.54000	 262.69255	 51.957190	 290.95672	 0.3038700	 647.54000	 290.95672	 262.69255
Row_0836	416	001	 7.8842793	 21.150628	 2.0207461	 2.0000000	 0.0000000	 165.67354	 0.0184000	 54.030000	 109.66000	 26.773660	 54.030000	 165.67354	 0.0184000	 109.66000	 165.67354	 26.773660
Row_0837	416	002	 0.7817429	 34.776398	 1.7879735	 3.0000000	 1.0000000	 128.36307	 0.1548200	 10.765290	 198.82000	 5.2055500	 10.765290	 128.36307	 0.1548200	 198.82000	 128.36307	 5.2055500
Row_0838	417	001	 0.3634432	 84.925449	 1.1731269	 3.0000000	 0.0000000	 275.25703	 0.0823500	 88.657010	 69.100000	 3.6284000	 88.657010	 275.25703	 0.0823500	 69.100000	 275.25703	 3.6284000
Row_0839	417	002	 2.2178450	 17.672878	 1.1217779	 2.0000000	 2.0000000	 133.29723	 0.1688200	 5.1884100	 32.670000	 5.2693200	 5.1884100	 133.29723	 0.1688200	 32.670000	 133.29723	 5.2693200
Row_0840	418	001	 8.3762099	 475.64582	 2.3391617	 1.0000000	 1.0000000	 293.64907	 0.2336900	 38.302580	 593.34000	 108.53248	 38.302580	 293.64907	 0.2336900	 593.34000	 293.64907	 108.53248
Row_0841	418	002	 5.4616499	 261.61382	 3.1503616	 2.0000000	 3.0000000	 285.87563	 0.5864600	 73.646040	 1758.4700	 109.94763	 73.646040	 285.87563	 0.5864600	 1758.4700	 285.87563	 109.94763
Row_0842	419	001	 1.3993643	 19.270238	 1.6864194	 3.0000000	 2.0000000	 64.658850	 0.1760300	 28.467610	 310.65000	 5.6522100	 28.467610	 64.658850	 0.1760300	 310.65000	 64.658850	 5.6522100
Row_0843	419	002	 2.2058171	 20.038589	 1.0319141	 2.0000000	 3.0000000	 193.83362	 0.4624700	 18.128190	 55.920000	 5.7097300	 18.128190	 193.83362	 0.4624700	 55.920000	 193.83362	 5.7097300
Row_0844	420	001	 3.6032803	 22.411401	 1.7604910	 2.0000000	 1.0000000	 70.260760	 0.1254700	 24.746600	 60.330000	 12.122410	 24.746600	 70.260760	 0.1254700	 60.330000	 70.260760	 12.122410
Row_0845	420	002	 1.8003377	 10.224970	 1.6131244	 3.0000000	 1.0000000	-166.38889	-0.0054500	-19.208700	 356.75000	 5.1809500	-19.208700	-166.38889	-0.0054500	 356.75000	-166.38889	 5.1809500
Row_0846	421	001	 1.6228444	 26.835244	 1.0171484	 2.0000000	 0.0000000	 211.17085	 0.0144000	 15.204380	 15.480000	 3.4599400	 15.204380	 211.17085	 0.0144000	 15.480000	 211.17085	 3.4599400
Row_0847	421	002	 9.9760499	 473.29382	 1.0623617	 3.0000000	 1.0000000	 294.01840	 0.2337200	 199.35172	 1523.1800	 41.037660	 199.35172	 294.01840	 0.2337200	 1523.1800	 294.01840	 41.037660
Row_0848	422	001	 1.6313649	 11.256271	 1.4031376	 3.0000000	 2.0000000	 2.5803100	 0.0904900	 3.6549000	 288.03000	 4.4601600	 3.6549000	 2.5803100	 0.0904900	 288.03000	 2.5803100	 4.4601600
Row_0849	422	002	 1.4827154	 24.896992	 1.0400540	 2.0000000	 1.0000000	 184.39245	 0.1242800	 1.7711400	 22.820000	 3.7620700	 1.7711400	 184.39245	 0.1242800	 22.820000	 184.39245	 3.7620700
Row_0850	423	001	 0.9095703	 33.706716	 1.8947702	 3.0000000	 2.0000000	 115.98938	 0.2322700	 22.955770	 260.78000	 6.7364600	 22.955770	 115.98938	 0.2322700	 260.78000	 115.98938	 6.7364600
Row_0851	423	002	 2.5873902	 15.975868	 1.3132700	 2.0000000	 1.0000000	 40.363570	 0.0795200	-0.4414400	 32.240000	 6.4857400	-0.4414400	 40.363570	 0.0795200	 32.240000	 40.363570	 6.4857400
Row_0852	424	001	 1.6758899	 470.94182	 2.7855616	 2.0000000	 1.0000000	 288.08251	 0.2296400	 69.653370	 685.80000	 73.061100	 69.653370	 288.08251	 0.2296400	 685.80000	 288.08251	 73.061100
Row_0853	424	002	 5.4964979	 87.879424	 2.8374017	 0.0000000	 3.0000000	 288.51730	 0.5682700	 43.735480	 547.36000	 146.58191	 43.735480	 288.51730	 0.5682700	 547.36000	 288.51730	 146.58191
Row_0854	425	001	 5.6022873	 24.726748	 1.5362858	 1.0000000	 2.0000000	 271.89980	 0.2226900	 13.399430	 48.370000	 25.707390	 13.399430	 271.89980	 0.2226900	 48.370000	 271.89980	 25.707390
Row_0855	425	002	 2.7859599	 15.073419	 1.1504222	 2.0000000	 1.0000000	 121.96210	 0.0734800	 11.976790	 29.180000	 5.9950800	 11.976790	 121.96210	 0.0734800	 29.180000	 121.96210	 5.9950800
Row_0856	426	001	 1.3253571	 25.212145	 1.9629735	 3.0000000	 2.0000000	 62.741030	 0.2073500	 35.804320	 354.02000	 7.1193600	 35.804320	 62.741030	 0.2073500	 354.02000	 62.741030	 7.1193600
Row_0857	426	002	 1.2195613	 16.963577	 1.0725531	 3.0000000	 1.0000000	 204.20283	 0.0767800	 57.705730	 166.06000	 2.8717700	 57.705730	 204.20283	 0.0767800	 166.06000	 204.20283	 2.8717700
Row_0858	427	001	 2.6065335	 20.512382	 1.1111359	 2.0000000	 0.0000000	 191.92976	-0.0084800	 25.752390	 22.640000	 5.3177200	 25.752390	 191.92976	-0.0084800	 22.640000	 191.92976	 5.3177200
Row_0859	427	002	 1.1563379	 477.52742	 3.3606016	 3.0000000	 1.0000000	 289.64381	 0.2321400	 182.13823	 1268.7100	 86.067930	 182.13823	 289.64381	 0.2321400	 1268.7100	 289.64381	 86.067930
Row_0860	428	001	 1.7136091	 12.475601	 1.3103909	 3.0000000	 2.0000000	 106.38010	 0.1114700	 41.447790	 283.27000	 4.4308600	 41.447790	 106.38010	 0.1114700	 283.27000	 106.38010	 4.4308600
Row_0861	428	002	 0.8880046	 20.574322	 1.2537634	 3.0000000	 2.0000000	 155.69546	 0.1802000	 6.4618000	 155.40000	 3.3467000	 6.4618000	 155.69546	 0.1802000	 155.40000	 155.69546	 3.3467000
Row_0862	429	001	 1.8900798	 39.789317	 1.8807392	 2.0000000	 2.0000000	 92.809440	 0.2449800	 9.7625000	 85.980000	 10.551770	 9.7625000	 92.809440	 0.2449800	 85.980000	 92.809440	 10.551770
Row_0863	429	002	 1.3246579	 17.029136	 1.5850827	 3.0000000	 1.0000000	 37.932610	 0.0784100	 8.1937700	 265.46000	 4.4991700	 8.1937700	 37.932610	 0.0784100	 265.46000	 37.932610	 4.4991700
Row_0864	430	001	 9.4089779	 271.33542	 3.4278017	 2.0000000	 2.0000000	 288.13483	 0.3086100	 76.182280	 992.33000	 112.05879	 76.182280	 288.13483	 0.3086100	 992.33000	 288.13483	 112.05879
Row_0865	430	002	 0.7128179	 327.78342	 1.0710016	 0.0000000	 2.0000000	 293.84306	 0.3097900	 46.543840	 299.02000	 28.773400	 46.543840	 293.84306	 0.3097900	 299.02000	 293.84306	 28.773400
Row_0866	431	001	 9.9017050	 26.441645	 1.0346995	 2.0000000	 1.0000000	 284.28961	 0.1586800	 71.540950	 79.250000	 17.760420	 71.540950	 284.28961	 0.1586800	 79.250000	 284.28961	 17.760420
Row_0867	431	002	 0.2185816	 44.689453	 1.1624804	 3.0000000	 2.0000000	 192.73645	 0.2425900	-148.41191	 74.390000	 3.7579300	-148.41191	 192.73645	 0.2425900	 74.390000	 192.73645	 3.7579300
Row_0868	432	001	 2.1063180	 24.957275	 1.5010181	 2.0000000	 1.0000000	 75.266210	 0.1284700	 2.5326600	 38.970000	 6.9316700	 2.5326600	 75.266210	 0.1284700	 38.970000	 75.266210	 6.9316700
Row_0869	432	002	 2.3475005	 20.631022	 1.3622737	 2.0000000	 1.0000000	 90.064470	 0.1095700	 5.7019400	 34.520000	 6.5219400	 5.7019400	 90.064470	 0.1095700	 34.520000	 90.064470	 6.5219400
Row_0870	433	001	 1.3942879	 25.511681	 1.0034063	 2.0000000	 0.0000000	 191.31738	 0.0080500	 1.3101700	 13.560000	 3.0064300	 1.3101700	 191.31738	 0.0080500	 13.560000	 191.31738	 3.0064300
Row_0871	433	002	 8.4902579	 486.15142	 1.0422016	 1.0000000	 3.0000000	 294.10300	 0.5935900	 39.269900	 1030.0600	 74.557780	 39.269900	 294.10300	 0.5935900	 1030.0600	 294.10300	 74.557780
Row_0872	434	001	 1.4838866	 23.070540	 1.6216750	 3.0000000	 1.0000000	 155.83213	 0.1190000	 69.059040	 307.47000	 5.4802400	 69.059040	 155.83213	 0.1190000	 307.47000	 155.83213	 5.4802400
Row_0873	434	002	 1.5826690	 29.799365	 1.2818783	 2.0000000	 0.0000000	 156.48382	 0.0239500	 4.0692400	 19.860000	 4.3920500	 4.0692400	 156.48382	 0.0239500	 19.860000	 156.48382	 4.3920500
Row_0874	435	001	 9.5191281	 122.36903	 2.3590225	 1.0000000	 1.0000000	 290.69320	 0.2175100	 34.471970	 186.78000	 75.064260	 34.471970	 290.69320	 0.2175100	 186.78000	 290.69320	 75.064260
Row_0875	435	002	 1.0444412	 19.386604	 1.3268419	 3.0000000	 1.0000000	 139.30680	 0.0942800	 17.069330	 179.16000	 3.3648500	 17.069330	 139.30680	 0.0942800	 179.16000	 139.30680	 3.3648500
Row_0876	436	001	 4.8470579	 341.11142	 1.3062016	 1.0000000	 2.0000000	 293.85884	 0.3109700	 37.708350	 388.46000	 46.055700	 37.708350	 293.85884	 0.3109700	 388.46000	 293.85884	 46.055700
